Date,Value
2017-12-31,90.7
2017-09-30,77.9
2017-06-30,76.4
2017-03-31,83.7
2016-12-31,66.0
2016-09-30,56.9
2016-06-30,61.0
2016-03-31,63.3
2015-12-31,64.6
2015-09-30,64.6
2015-06-30,58.6
2015-03-31,60.4
2014-12-31,70.5
2014-09-30,56.8
2014-06-30,56.2
2014-03-31,69.8
2013-12-31,70.7
2013-09-30,62.8
2013-06-30,57.5
2013-03-31,62.2
